scenarioId,eventGroup,routeFamily,repetition,outcome,status,turns,latencyMs,tokens,toolCalls,openaiCostUsd,lambdaCostUsd,totalPricedCostUsd,finalNode,terminalReached,groundedTurns,groundingRequiredTurns
study.corporate.04,corporate,refinement,1,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.05,corporate,selection,1,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.06,corporate,pause_resume,1,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.07,corporate,closure,1,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.08,corporate,faq,1,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.09,corporate,no_results,1,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.10,corporate,error_recovery,1,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.01,social,recommendation,1,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.02,social,clarification,1,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.03,social,multi_need,1,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.04,social,refinement,1,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.05,social,selection,1,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.06,social,pause_resume,1,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.07,social,closure,1,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.08,social,faq,1,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.09,social,no_results,1,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.10,social,error_recovery,1,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.wedding.01,wedding,recommendation,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.wedding.02,wedding,clarification,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.wedding.03,wedding,multi_need,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.wedding.04,wedding,refinement,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.wedding.05,wedding,selection,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.wedding.06,wedding,pause_resume,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.wedding.07,wedding,closure,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.wedding.08,wedding,faq,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.wedding.09,wedding,no_results,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.wedding.10,wedding,error_recovery,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.birthday.01,birthday,recommendation,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.birthday.02,birthday,clarification,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.birthday.03,birthday,multi_need,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.birthday.04,birthday,refinement,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.birthday.05,birthday,selection,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.birthday.06,birthday,pause_resume,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.birthday.07,birthday,closure,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.birthday.08,birthday,faq,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.birthday.09,birthday,no_results,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.birthday.10,birthday,error_recovery,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.baby_shower.01,baby_shower,recommendation,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.baby_shower.02,baby_shower,clarification,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.baby_shower.03,baby_shower,multi_need,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.baby_shower.04,baby_shower,refinement,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.baby_shower.05,baby_shower,selection,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.baby_shower.06,baby_shower,pause_resume,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.baby_shower.07,baby_shower,closure,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.baby_shower.08,baby_shower,faq,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.baby_shower.09,baby_shower,no_results,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.baby_shower.10,baby_shower,error_recovery,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.01,corporate,recommendation,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.02,corporate,clarification,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.03,corporate,multi_need,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.04,corporate,refinement,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.05,corporate,selection,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.06,corporate,pause_resume,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.07,corporate,closure,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.08,corporate,faq,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.09,corporate,no_results,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.10,corporate,error_recovery,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.01,social,recommendation,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.02,social,clarification,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.03,social,multi_need,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.04,social,refinement,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.05,social,selection,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.06,social,pause_resume,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.07,social,closure,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.08,social,faq,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.09,social,no_results,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.10,social,error_recovery,2,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.wedding.01,wedding,recommendation,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.wedding.02,wedding,clarification,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.wedding.03,wedding,multi_need,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.wedding.04,wedding,refinement,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.wedding.05,wedding,selection,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.wedding.06,wedding,pause_resume,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.wedding.07,wedding,closure,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.wedding.08,wedding,faq,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.wedding.09,wedding,no_results,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.wedding.10,wedding,error_recovery,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.birthday.01,birthday,recommendation,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.birthday.02,birthday,clarification,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.birthday.03,birthday,multi_need,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.birthday.04,birthday,refinement,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.birthday.05,birthday,selection,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.birthday.06,birthday,pause_resume,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.birthday.07,birthday,closure,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.birthday.08,birthday,faq,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.birthday.09,birthday,no_results,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.birthday.10,birthday,error_recovery,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.baby_shower.01,baby_shower,recommendation,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.baby_shower.02,baby_shower,clarification,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.baby_shower.03,baby_shower,multi_need,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.baby_shower.04,baby_shower,refinement,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.baby_shower.05,baby_shower,selection,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.baby_shower.06,baby_shower,pause_resume,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.baby_shower.07,baby_shower,closure,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.baby_shower.08,baby_shower,faq,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.baby_shower.09,baby_shower,no_results,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.baby_shower.10,baby_shower,error_recovery,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.01,corporate,recommendation,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.02,corporate,clarification,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.03,corporate,multi_need,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.04,corporate,refinement,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.05,corporate,selection,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.06,corporate,pause_resume,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.07,corporate,closure,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.08,corporate,faq,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.09,corporate,no_results,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.corporate.10,corporate,error_recovery,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.01,social,recommendation,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.02,social,clarification,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.03,social,multi_need,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.04,social,refinement,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.05,social,selection,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.06,social,pause_resume,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.07,social,closure,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.08,social,faq,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.09,social,no_results,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
study.social.10,social,error_recovery,3,failed_assertion,skipped,0,0,0,0,0,0,0,,false,0,0
