scenarioId,eventGroup,routeFamily,repetition,outcome,status,turns,latencyMs,tokens,toolCalls,openaiCostUsd,lambdaCostUsd,totalPricedCostUsd,finalNode,terminalReached,groundedTurns,groundingRequiredTurns
study.baby_shower.01,baby_shower,recommendation,1,failed_assertion,failed,1,10781,21266,2,0.0035771099999999997,0.00017988369270000002,0.0037569936926999995,recomendar,true,1,1
study.baby_shower.02,baby_shower,clarification,1,failed_assertion,failed,1,11255,17114,1,0.0040041600000000005,0.00018778370850000003,0.004191943708500001,recomendar,false,1,1
study.baby_shower.03,baby_shower,multi_need,1,failed_assertion,failed,1,17267,18622,3,0.00518416,0.00028798390890000003,0.0054721439089,elicitacion_necesidades,false,1,1
study.baby_shower.04,baby_shower,refinement,1,failed_assertion,failed,2,24098,49227,5,0.00891517,0.00040203413660000004,0.009317204136600001,seguir_refinando_guardar_plan,false,2,2
study.baby_shower.05,baby_shower,selection,1,failed_assertion,failed,2,16432,33534,1,0.00544287,0.00027426721440000005,0.0057171372144,seguir_refinando_guardar_plan,true,2,2
study.baby_shower.06,baby_shower,pause_resume,1,failed_assertion,failed,3,24894,50825,1,0.010492330000000001,0.00041550082980000005,0.0109078308298,aclarar_pedir_faltante,false,3,3
study.baby_shower.07,baby_shower,closure,1,failed_assertion,failed,3,25286,66169,5,0.012315779999999998,0.0004220341762,0.012737814176199999,crear_lead_cerrar,true,3,3
study.baby_shower.08,baby_shower,faq,1,completed,passed,2,34053,40210,1,0.00969822,0.0005679511351,0.010266171135100002,consultar_faq,true,1,1
study.baby_shower.09,baby_shower,no_results,1,failed_assertion,failed,1,11083,21246,2,0.0033391099999999997,0.00018491703610000002,0.0035240270360999996,refinar_criterios,false,0,0
study.baby_shower.10,baby_shower,error_recovery,1,failed_assertion,failed,2,18428,34302,1,0.00607807,0.0003075339476,0.0063856039476,seguir_refinando_guardar_plan,false,2,2
study.corporate.01,corporate,recommendation,1,failed_assertion,failed,1,14714,21266,2,0.0035785099999999996,0.00024543382380000004,0.0038239438238,recomendar,true,1,1
study.corporate.02,corporate,clarification,1,failed_assertion,failed,1,12352,17018,1,0.00389756,0.00020606707840000002,0.0041036270784,recomendar,false,1,1
study.corporate.03,corporate,multi_need,1,failed_assertion,failed,1,16231,18651,3,0.00534571,0.00027071720770000007,0.0056164272077,elicitacion_necesidades,false,1,1
study.corporate.04,corporate,refinement,1,failed_assertion,failed,2,21413,34002,2,0.00538817,0.0003572840471,0.005745454047100001,recomendar,true,2,2
study.corporate.05,corporate,selection,1,failed_assertion,failed,2,15687,33468,1,0.00537467,0.0002618505229,0.0056365205229,seguir_refinando_guardar_plan,true,2,2
study.corporate.06,corporate,pause_resume,1,failed_assertion,failed,3,26599,52161,1,0.01191332,0.00044391755330000005,0.012357237553299998,aclarar_pedir_faltante,false,3,3
study.corporate.07,corporate,closure,1,failed_assertion,failed,3,23356,60146,2,0.01074298,0.00038986744520000003,0.0111328474452,crear_lead_cerrar,true,3,3
study.corporate.08,corporate,faq,1,completed,passed,2,22662,39409,1,0.00904692,0.0003781007554,0.009425020755400002,consultar_faq,true,1,1
study.corporate.09,corporate,no_results,1,failed_assertion,failed,1,8014,16455,0,0.00253621,0.0001337669338,0.0026699769338,entrevista,false,0,0
study.corporate.10,corporate,error_recovery,1,failed_assertion,failed,2,18072,34008,1,0.005961070000000001,0.0003016006024,0.006262670602399999,seguir_refinando_guardar_plan,false,2,2
study.social.01,social,recommendation,1,completed,passed,1,11103,16804,1,0.00351041,0.00018525037010000002,0.0036956603701,recomendar,true,1,1
study.social.02,social,clarification,1,failed_assertion,failed,1,11716,16955,1,0.00397281,0.0001954670572,0.0041682770572000006,recomendar,false,1,1
study.social.03,social,multi_need,1,failed_assertion,failed,1,16679,19173,4,0.00581941,0.0002781838893,0.0060975938893,elicitacion_necesidades,false,1,1
study.social.04,social,refinement,1,completed,passed,2,22780,34785,2,0.007131569999999999,0.000380067426,0.007511637425999999,recomendar,true,2,2
study.social.05,social,selection,1,completed,passed,2,16247,33461,1,0.00547042,0.00027118387490000003,0.005741603874900001,seguir_refinando_guardar_plan,true,2,2
study.social.06,social,pause_resume,1,failed_assertion,failed,3,22541,52427,1,0.01014218,0.00037628408470000006,0.0105184640847,seguir_refinando_guardar_plan,false,3,3
study.social.07,social,closure,1,completed,passed,3,24380,61321,2,0.01159903,0.00040693414600000003,0.012005964146,crear_lead_cerrar,true,3,3
study.social.08,social,faq,1,completed,passed,2,20141,40352,1,0.00985222,0.0003360840047,0.0101883040047,consultar_faq,true,1,1
study.social.09,social,no_results,1,failed_assertion,failed,1,12253,16370,1,0.00245596,0.0002044170751,0.0026603770751000002,refinar_criterios,false,0,0
study.social.10,social,error_recovery,1,failed_assertion,failed,2,23550,35096,2,0.00671417,0.000392900785,0.007107070785000001,recomendar,true,2,2
study.wedding.01,wedding,recommendation,2,failed_assertion,failed,1,11292,17073,1,0.0035313600000000003,0.0001884003764,0.0037197603764000005,recomendar,true,1,1
study.wedding.02,wedding,clarification,2,failed_assertion,failed,1,11517,17033,1,0.00367361,0.00019215038390000001,0.0038657603839,recomendar,false,1,1
study.wedding.03,wedding,multi_need,2,failed_assertion,failed,1,15006,18676,3,0.00578006,0.00025030050020000003,0.0060303605002,elicitacion_necesidades,false,1,1
study.wedding.04,wedding,refinement,2,failed_assertion,failed,2,23194,36054,2,0.008192419999999999,0.0003869674398,0.0085793874398,recomendar,true,2,2
study.wedding.05,wedding,selection,2,failed_assertion,failed,2,18066,35249,1,0.00733932,0.00030150060220000005,0.0076408206022,seguir_refinando_guardar_plan,true,2,2
study.wedding.06,wedding,pause_resume,2,failed_assertion,failed,3,25683,52601,2,0.00987113,0.00042865085610000006,0.0102997808561,recomendar,false,3,3
study.wedding.07,wedding,closure,2,failed_assertion,failed,3,27938,64066,2,0.01309633,0.00046623426460000005,0.0135625642646,crear_lead_cerrar,true,3,3
study.wedding.08,wedding,faq,2,completed,passed,2,27821,43652,5,0.01316912,0.0004640842607,0.0136332042607,consultar_faq,true,2,2
study.wedding.09,wedding,no_results,2,failed_assertion,failed,1,16456,18845,4,0.00548471,0.0002744672152,0.0057591772152,elicitacion_necesidades,false,1,1
study.wedding.10,wedding,error_recovery,2,failed_assertion,failed,2,21476,33631,2,0.00462202,0.00035833404920000006,0.0049803540492,recomendar,true,2,2
study.birthday.01,birthday,recommendation,2,completed,passed,1,10887,16802,1,0.0034701600000000003,0.00018165036290000003,0.0036518103629000005,recomendar,true,1,1
study.birthday.02,birthday,clarification,2,failed_assertion,failed,1,13406,16876,1,0.0032447100000000005,0.00022363378020000003,0.0034683437802000006,recomendar,false,1,1
study.birthday.03,birthday,multi_need,2,failed_assertion,failed,1,13809,17791,2,0.00396311,0.0002303504603,0.0041934604603,elicitacion_necesidades,false,1,1
study.birthday.04,birthday,refinement,2,completed,passed,2,23447,34972,2,0.0068518699999999995,0.00039118411490000004,0.0072430541149,recomendar,true,2,2
study.birthday.05,birthday,selection,2,completed,passed,2,18108,34519,1,0.00634857,0.00030220060360000003,0.0066507706036,seguir_refinando_guardar_plan,true,2,2
study.birthday.06,birthday,pause_resume,2,failed_assertion,failed,3,19492,50600,1,0.007966879999999999,0.0003254673164,0.0082923473164,seguir_refinando_guardar_plan,false,3,3
study.birthday.07,birthday,closure,2,completed,passed,3,25888,61819,2,0.011815530000000001,0.0004320675296,0.012247597529600002,crear_lead_cerrar,true,3,3
study.birthday.08,birthday,faq,2,completed,passed,2,20906,41586,1,0.01301702,0.00034883403020000007,0.0133658540302,consultar_faq,true,1,1
study.birthday.09,birthday,no_results,2,failed_assertion,failed,1,12818,21362,2,0.0034467099999999995,0.0002138337606,0.0036605437605999997,refinar_criterios,false,0,0
study.birthday.10,birthday,error_recovery,2,failed_assertion,failed,2,23683,45349,4,0.00718132,0.00039511745610000006,0.0075764374561,recomendar,true,2,2
study.baby_shower.01,baby_shower,recommendation,2,failed_assertion,failed,1,11111,21155,2,0.00312156,0.00018538370370000003,0.0033069437037,recomendar,true,1,1
study.baby_shower.02,baby_shower,clarification,2,failed_assertion,failed,1,14457,17169,1,0.0039080600000000005,0.00024115048190000003,0.0041492104819,recomendar,false,1,1
study.baby_shower.03,baby_shower,multi_need,2,failed_assertion,failed,1,19395,19385,4,0.006216709999999999,0.0003234506465,0.006540160646499999,elicitacion_necesidades,false,1,1
study.baby_shower.04,baby_shower,refinement,2,failed_assertion,failed,2,20226,39240,2,0.00692692,0.00033750067420000005,0.0072644206742,seguir_refinando_guardar_plan,false,2,2
study.baby_shower.05,baby_shower,selection,2,failed_assertion,failed,2,16341,33487,1,0.00503282,0.0002727505447,0.005305570544699999,seguir_refinando_guardar_plan,true,2,2
study.baby_shower.06,baby_shower,pause_resume,2,failed_assertion,failed,3,18691,52891,0,0.009627529999999999,0.0003121172897,0.0099396472897,aclarar_pedir_faltante,false,0,0
study.baby_shower.07,baby_shower,closure,2,failed_assertion,failed,3,24497,59294,2,0.00958773,0.00040888414990000006,0.0099966141499,crear_lead_cerrar,true,3,3
study.baby_shower.08,baby_shower,faq,2,completed,passed,2,21218,40012,1,0.009618370000000001,0.0003540340406,0.0099724040406,consultar_faq,true,1,1
study.baby_shower.09,baby_shower,no_results,2,failed_assertion,failed,1,11262,21296,2,0.00336381,0.00018790037540000003,0.0035517103754,refinar_criterios,false,0,0
study.baby_shower.10,baby_shower,error_recovery,2,failed_assertion,failed,2,22605,40547,3,0.00707202,0.00037715075350000006,0.0074491707535,recomendar,true,2,2
study.corporate.01,corporate,recommendation,2,failed_assertion,failed,1,10340,16458,1,0.00231331,0.00017253367800000002,0.002485843678,recomendar,true,1,1
study.corporate.02,corporate,clarification,2,failed_assertion,failed,1,14348,17021,1,0.0035322600000000006,0.00023933381160000004,0.0037715938116000005,recomendar,false,1,1
study.corporate.03,corporate,multi_need,2,failed_assertion,failed,1,15508,18599,3,0.00508281,0.0002586671836,0.0053414771836000005,elicitacion_necesidades,false,1,1
study.corporate.04,corporate,refinement,2,failed_assertion,failed,2,23021,44149,5,0.00788672,0.0003840841007,0.0082708041007,seguir_refinando_guardar_plan,false,2,2
study.corporate.05,corporate,selection,2,failed_assertion,failed,2,20412,38519,2,0.00612282,0.00034060068040000005,0.0064634206804,seguir_refinando_guardar_plan,true,2,2
study.corporate.06,corporate,pause_resume,2,failed_assertion,failed,3,22062,52515,1,0.00998223,0.0003683007354,0.010350530735400001,seguir_refinando_guardar_plan,false,3,3
study.corporate.07,corporate,closure,2,failed_assertion,failed,3,24584,58813,2,0.00921218,0.0004103341528,0.0096225141528,crear_lead_cerrar,true,3,3
study.corporate.08,corporate,faq,2,completed,passed,2,17374,38945,1,0.00839022,0.0002899672458,0.0086801872458,consultar_faq,true,1,1
study.corporate.09,corporate,no_results,2,failed_assertion,failed,1,8125,21686,1,0.00373326,0.00013561693750000002,0.0038688769374999998,entrevista,false,0,0
study.corporate.10,corporate,error_recovery,2,failed_assertion,failed,2,23560,40183,3,0.00708297,0.000393067452,0.007476037452,recomendar,true,2,2
study.social.01,social,recommendation,2,completed,passed,1,12143,16827,1,0.00328041,0.00020258373810000003,0.0034829937381,recomendar,true,1,1
study.social.02,social,clarification,2,failed_assertion,failed,1,10659,16925,1,0.0033777100000000003,0.00017785035530000002,0.0035555603553000005,recomendar,false,1,1
study.social.03,social,multi_need,2,failed_assertion,failed,1,16581,19164,4,0.0059644599999999996,0.0002765505527,0.0062410105526999994,elicitacion_necesidades,false,1,1
study.social.04,social,refinement,2,completed,passed,2,22787,34859,2,0.006627569999999999,0.0003801840929,0.0070077540929,recomendar,true,2,2
study.social.05,social,selection,2,completed,passed,2,15527,38309,2,0.00590152,0.00025918385090000005,0.006160703850900001,seguir_refinando_guardar_plan,true,2,2
study.social.06,social,pause_resume,2,failed_assertion,failed,3,24145,52305,1,0.00966903,0.00040301747150000005,0.0100720474715,aclarar_pedir_faltante,false,3,3
study.social.07,social,closure,2,completed,passed,3,24748,61600,2,0.01623888,0.0004130674916,0.0166519474916,crear_lead_cerrar,true,3,3
study.social.08,social,faq,2,completed,passed,2,21874,40299,1,0.00964632,0.00036496739580000004,0.010011287395800001,consultar_faq,true,1,1
study.social.09,social,no_results,2,failed_assertion,failed,1,11389,16428,1,0.0025174100000000003,0.0001900170463,0.0027074270463000004,refinar_criterios,false,0,0
study.social.10,social,error_recovery,2,failed_assertion,failed,2,20939,34165,2,0.00562677,0.00034938403130000003,0.0059761540313,recomendar,true,2,2
study.wedding.01,wedding,recommendation,3,failed_assertion,failed,1,15690,17176,1,0.0038110600000000002,0.000261700523,0.004072760523,recomendar,true,1,1
study.wedding.02,wedding,clarification,3,failed_assertion,failed,1,11937,17059,1,0.0038563100000000004,0.0001991503979,0.004055460397900001,recomendar,false,1,1
study.wedding.03,wedding,multi_need,3,failed_assertion,failed,1,16781,18545,3,0.00546806,0.0002798838927,0.0057479438927,elicitacion_necesidades,false,1,1
study.wedding.04,wedding,refinement,3,failed_assertion,failed,2,26394,35944,2,0.00796437,0.0004403008798,0.0084046708798,recomendar,true,2,2
study.wedding.05,wedding,selection,3,failed_assertion,failed,2,19062,35369,1,0.007350519999999999,0.00031810063540000006,0.007668620635399999,seguir_refinando_guardar_plan,true,2,2
study.wedding.06,wedding,pause_resume,3,failed_assertion,failed,3,28239,52766,2,0.01012203,0.00047125094130000007,0.0105932809413,recomendar,false,3,3
study.wedding.07,wedding,closure,3,failed_assertion,failed,3,29202,79646,8,0.01788543,0.00048730097340000006,0.018372730973400003,crear_lead_cerrar,true,3,3
study.wedding.08,wedding,faq,3,completed,passed,2,25013,44351,6,0.013573169999999999,0.00041728416710000004,0.0139904541671,consultar_faq,true,2,2
study.wedding.09,wedding,no_results,3,failed_assertion,failed,1,10783,16204,1,0.00227456,0.00017991702610000002,0.0024544770261000002,refinar_criterios,false,0,0
study.wedding.10,wedding,error_recovery,3,failed_assertion,failed,2,20269,44137,5,0.00695612,0.0003382173423,0.0072943373423,recomendar,true,2,2
study.birthday.01,birthday,recommendation,3,completed,passed,1,12249,16977,1,0.00353771,0.00020435040830000002,0.0037420604083,recomendar,true,1,1
study.birthday.02,birthday,clarification,3,failed_assertion,failed,1,11308,16828,1,0.00320156,0.00018866704360000002,0.0033902270436,recomendar,false,1,1
study.birthday.03,birthday,multi_need,3,failed_assertion,failed,1,12262,17847,2,0.00414046,0.00020456707540000003,0.0043450270754,elicitacion_necesidades,false,1,1
study.birthday.04,birthday,refinement,3,completed,passed,2,22326,35095,2,0.00705217,0.0003725007442,0.0074246707442,recomendar,true,2,2
study.birthday.05,birthday,selection,3,timeout,errored,0,0,0,0,0,0,0,,false,0,0
study.birthday.06,birthday,pause_resume,3,failed_assertion,failed,3,22295,50601,1,0.00785908,0.00037218407650000003,0.0082312640765,seguir_refinando_guardar_plan,false,3,3
study.birthday.07,birthday,closure,3,failed_assertion,failed,3,28177,66268,6,0.012186679999999998,0.00047021760590000003,0.012656897605899999,crear_lead_cerrar,true,3,3
study.birthday.08,birthday,faq,3,completed,passed,2,46790,39797,1,0.00926297,0.0007802348930000001,0.010043204893,consultar_faq,true,1,1
study.birthday.09,birthday,no_results,3,failed_assertion,failed,1,27151,20670,2,0.00296396,0.0004527175717,0.0034166775716999997,refinar_criterios,false,0,0
study.birthday.10,birthday,error_recovery,3,failed_assertion,failed,2,21181,41225,3,0.007506520000000001,0.00035341737270000006,0.0078599373727,entrevista,false,2,2
study.baby_shower.01,baby_shower,recommendation,3,failed_assertion,failed,1,11135,21253,2,0.00324691,0.00018578370450000002,0.0034326937045,recomendar,true,1,1
study.baby_shower.02,baby_shower,clarification,3,failed_assertion,failed,1,14619,17099,1,0.0037965100000000003,0.0002438504873,0.0040403604873000005,recomendar,false,1,1
study.baby_shower.03,baby_shower,multi_need,3,failed_assertion,failed,1,13632,18254,3,0.00457401,0.00022740045440000002,0.0048014104544,elicitacion_necesidades,false,1,1
study.baby_shower.04,baby_shower,refinement,3,failed_assertion,failed,2,17443,33969,1,0.00568917,0.0002911172481,0.0059802872481000005,seguir_refinando_guardar_plan,false,2,2
study.baby_shower.05,baby_shower,selection,3,failed_assertion,failed,2,14800,33512,1,0.0050523700000000005,0.00024706716,0.00529943716,seguir_refinando_guardar_plan,true,2,2
study.baby_shower.06,baby_shower,pause_resume,3,failed_assertion,failed,3,24534,51379,1,0.00902008,0.00040950081780000006,0.009429580817800001,aclarar_pedir_faltante,false,3,3
study.baby_shower.07,baby_shower,closure,3,failed_assertion,failed,3,20499,58735,2,0.00914483,0.0003422506833,0.009487080683299998,crear_lead_cerrar,true,3,3
study.baby_shower.08,baby_shower,faq,3,completed,passed,2,18804,41680,1,0.01060092,0.00031380062680000007,0.0109147206268,consultar_faq,true,1,1
study.baby_shower.09,baby_shower,no_results,3,failed_assertion,failed,1,9875,16286,1,0.0023286599999999998,0.0001647836625,0.0024934436625,refinar_criterios,false,0,0
study.baby_shower.10,baby_shower,error_recovery,3,failed_assertion,failed,2,20872,34370,2,0.00548752,0.00034826736240000007,0.0058357873624,recomendar,true,2,2
study.corporate.01,corporate,recommendation,3,failed_assertion,failed,1,9644,16522,1,0.0024305100000000003,0.00016093365480000001,0.0025914436548000004,recomendar,true,1,1
study.corporate.02,corporate,clarification,3,failed_assertion,failed,1,10771,16956,1,0.00343346,0.00017971702570000002,0.0036131770257000003,recomendar,false,1,1
study.corporate.03,corporate,multi_need,3,failed_assertion,failed,1,13868,18444,3,0.00476016,0.00023133379560000001,0.0049914937956000004,elicitacion_necesidades,false,1,1
study.corporate.04,corporate,refinement,3,failed_assertion,failed,2,16481,38595,2,0.006409720000000001,0.00027508388270000003,0.0066848038826999995,seguir_refinando_guardar_plan,false,2,2
study.corporate.05,corporate,selection,3,failed_assertion,failed,2,15395,33576,1,0.00515047,0.00025698384650000005,0.0054074538465,seguir_refinando_guardar_plan,true,2,2
study.corporate.06,corporate,pause_resume,3,failed_assertion,failed,3,20520,52614,1,0.010112779999999998,0.00034260068400000006,0.010455380684,aclarar_pedir_faltante,false,3,3
study.corporate.07,corporate,closure,3,failed_assertion,failed,3,35359,58856,2,0.00926283,0.0005899178453,0.0098527478453,crear_lead_cerrar,true,3,3
study.corporate.08,corporate,faq,3,completed,passed,2,18345,39423,1,0.00873847,0.0003061506115,0.0090446206115,consultar_faq,true,1,1
study.corporate.09,corporate,no_results,3,failed_assertion,failed,1,7435,16576,0,0.00260586,0.0001241169145,0.0027299769145000003,entrevista,false,0,0
study.corporate.10,corporate,error_recovery,3,failed_assertion,failed,2,19996,41387,4,0.00904332,0.00033366733320000004,0.009376987333199999,recomendar,true,1,1
study.social.01,social,recommendation,3,completed,passed,1,11689,16815,1,0.00309516,0.00019501705630000003,0.0032901770563,recomendar,true,1,1
study.social.02,social,clarification,3,failed_assertion,failed,1,11184,16951,1,0.00363721,0.0001866003728,0.0038238103728,recomendar,false,1,1
study.social.03,social,multi_need,3,failed_assertion,failed,1,16546,19009,4,0.00569821,0.0002759672182,0.0059741772182,elicitacion_necesidades,false,1,1
study.social.04,social,refinement,3,completed,passed,2,23433,41793,5,0.00852467,0.00039095078110000004,0.0089156207811,recomendar,true,2,2
study.social.05,social,selection,3,completed,passed,2,20526,33378,1,0.00708547,0.0003425006842,0.0074279706841999995,seguir_refinando_guardar_plan,true,2,2
study.social.06,social,pause_resume,3,failed_assertion,failed,3,21703,52470,1,0.009824530000000001,0.0003623173901,0.0101868473901,aclarar_pedir_faltante,false,3,3
study.social.07,social,closure,3,completed,passed,3,22099,61194,2,0.01110938,0.0003689174033,0.0114782974033,crear_lead_cerrar,true,3,3
study.social.08,social,faq,3,completed,passed,2,21179,39901,1,0.00926537,0.00035338403930000004,0.009618754039300001,consultar_faq,true,1,1
study.social.09,social,no_results,3,failed_assertion,failed,1,12188,20787,2,0.00308201,0.00020333373960000002,0.0032853437396,refinar_criterios,false,0,0
study.social.10,social,error_recovery,3,failed_assertion,failed,2,19783,34244,2,0.0053126200000000005,0.0003301173261000001,0.0056427373261,recomendar,true,2,2
